date,county,state,fips,cases,deaths,new_cases
2020-05-23,Lassen,California,6035.0,2,0,2.0
2020-05-24,Lassen,California,6035.0,4,0,2.0
2020-05-25,Lassen,California,6035.0,4,0,0.0
2020-05-26,Lassen,California,6035.0,4,0,0.0
2020-05-27,Lassen,California,6035.0,5,0,1.0
2020-05-28,Lassen,California,6035.0,5,0,0.0
2020-05-29,Lassen,California,6035.0,5,0,0.0
2020-05-30,Lassen,California,6035.0,5,0,0.0
2020-05-31,Lassen,California,6035.0,5,0,0.0
2020-06-01,Lassen,California,6035.0,5,0,0.0
2020-06-02,Lassen,California,6035.0,5,0,0.0
2020-06-03,Lassen,California,6035.0,5,0,0.0
2020-06-04,Lassen,California,6035.0,5,0,0.0
2020-06-05,Lassen,California,6035.0,6,0,1.0
2020-06-06,Lassen,California,6035.0,6,0,0.0
2020-06-07,Lassen,California,6035.0,6,0,0.0
2020-06-08,Lassen,California,6035.0,8,0,2.0
2020-06-09,Lassen,California,6035.0,9,0,1.0
2020-06-10,Lassen,California,6035.0,9,0,0.0
2020-06-11,Lassen,California,6035.0,9,0,0.0
2020-06-12,Lassen,California,6035.0,9,0,0.0
2020-06-13,Lassen,California,6035.0,9,0,0.0
2020-06-14,Lassen,California,6035.0,9,0,0.0
2020-06-15,Lassen,California,6035.0,9,0,0.0
2020-06-16,Lassen,California,6035.0,9,0,0.0
2020-06-17,Lassen,California,6035.0,9,0,0.0
2020-06-18,Lassen,California,6035.0,9,0,0.0
2020-06-19,Lassen,California,6035.0,9,0,0.0
2020-06-20,Lassen,California,6035.0,9,0,0.0
2020-06-21,Lassen,California,6035.0,11,0,2.0
2020-06-22,Lassen,California,6035.0,11,0,0.0
2020-06-23,Lassen,California,6035.0,15,0,4.0
2020-06-24,Lassen,California,6035.0,15,0,0.0
2020-06-25,Lassen,California,6035.0,74,0,59.0
2020-06-26,Lassen,California,6035.0,172,0,98.0
2020-06-27,Lassen,California,6035.0,172,0,0.0
